form	lemma	xpostag	freq	corpus_size	lemma_freq	lfpm10	llfpm10	form_length	form_syl_count	lemma_length	lemma_syl_count	hunspell	vowels	suffix	suffix_vowel	suffix_initial
kofferre	koffer	[/N][Subl]	36	8570080167	7809	-1.3766823836906703	0.9596105383709403	8	3	6	2	TRUE	oe	re	front	C
kofferon	koffer	[/N][Supe]	10	8570080167	7809	-1.9329848844579576	0.9596105383709403	8	3	6	2	TRUE	oe	on	back	V
kofferen	koffer	[/N][Supe]	36	8570080167	7809	-1.3766823836906703	0.9596105383709403	8	3	6	2	TRUE	oe	en	front	V
kofferré	koffer	[/N][Transl]	2	8570080167	7809	-2.6319548887939765	0.9596105383709403	8	3	6	2	TRUE	oe	vé	front	C
kofferenként	koffer	[/N][_Distr:nként/Adv]	1	8570080167	7809	-2.932984884457958	0.9596105383709403	12	4	6	2	TRUE	oe	enként	front	V
kolesztól	kolesz	[/N][Abl]	21	8570080167	5077	-1.6107655897240385	0.7726222789466473	9	3	6	2	FALSE	oe	tól	back	C
kolesztől	kolesz	[/N][Abl]	4	8570080167	5077	-2.3309248931299953	0.7726222789466473	9	3	6	2	FALSE	oe	től	front	C
kolesznál	kolesz	[/N][Ade]	10	8570080167	5077	-1.9329848844579576	0.7726222789466473	9	3	6	2	FALSE	oe	nál	back	C
kolesznél	kolesz	[/N][Ade]	1	8570080167	5077	-2.932984884457958	0.7726222789466473	9	3	6	2	FALSE	oe	nél	front	C
koleszhoz	kolesz	[/N][All]	23	8570080167	5077	-1.571257048440365	0.7726222789466473	9	3	6	2	FALSE	oe	hoz	back	C
koleszhez	kolesz	[/N][All]	10	8570080167	5077	-1.9329848844579576	0.7726222789466473	9	3	6	2	FALSE	oe	hez	front	C
kolesznak	kolesz	[/N][Dat]	24	8570080167	5077	-1.552773642746352	0.7726222789466473	9	3	6	2	FALSE	oe	nak	back	C
kolesznek	kolesz	[/N][Dat]	5	8570080167	5077	-2.234014880121939	0.7726222789466473	9	3	6	2	FALSE	oe	nek	front	C
koleszról	kolesz	[/N][Del]	17	8570080167	5077	-1.702535963079684	0.7726222789466473	9	3	6	2	FALSE	oe	ról	back	C
koleszről	kolesz	[/N][Del]	3	8570080167	5077	-2.455863629738295	0.7726222789466473	9	3	6	2	FALSE	oe	ről	front	C
koleszból	kolesz	[/N][Ela]	186	8570080167	5077	-0.6634719402400415	0.7726222789466473	9	3	6	2	FALSE	oe	ból	back	C
koleszből	kolesz	[/N][Ela]	24	8570080167	5077	-1.552773642746352	0.7726222789466473	9	3	6	2	FALSE	oe	ből	front	C
koleszba	kolesz	[/N][Ill]	646	8570080167	5077	-0.12275236646287375	0.7726222789466473	8	3	6	2	FALSE	oe	ba	back	C
koleszbe	kolesz	[/N][Ill]	72	8570080167	5077	-1.0756523880266893	0.7726222789466473	8	3	6	2	FALSE	oe	be	front	C
koleszban	kolesz	[/N][Ine]	1733	8570080167	5077	0.3058136782559591	0.7726222789466473	9	3	6	2	FALSE	oe	ban	back	C
koleszben	kolesz	[/N][Ine]	173	8570080167	5077	-0.6949387813291624	0.7726222789466473	9	3	6	2	FALSE	oe	ben	front	C
koleszal	kolesz	[/N][Ins]	1	8570080167	5077	-2.932984884457958	0.7726222789466473	8	3	6	2	FALSE	oe	val	back	C
koleszok	kolesz	[/N][Pl][Nom]	32	8570080167	5077	-1.427834906138052	0.7726222789466473	8	3	6	2	FALSE	oe	ok	back	V
koleszek	kolesz	[/N][Pl][Nom]	4	8570080167	5077	-2.3309248931299953	0.7726222789466473	8	3	6	2	FALSE	oe	ek	front	V
koleszunk	kolesz	[/N][Poss.1Pl][Nom]	7	8570080167	5077	-2.087886844443701	0.7726222789466473	9	3	6	2	FALSE	oe	unk	back	V
koleszünk	kolesz	[/N][Poss.1Pl][Nom]	6	8570080167	5077	-2.1548336340743144	0.7726222789466473	9	3	6	2	FALSE	oe	ünk	front	V
koleszom	kolesz	[/N][Poss.1Sg][Nom]	10	8570080167	5077	-1.9329848844579576	0.7726222789466473	8	3	6	2	FALSE	oe	om	back	V
koleszod	kolesz	[/N][Poss.2Sg][Nom]	2	8570080167	5077	-2.6319548887939765	0.7726222789466473	8	3	6	2	FALSE	oe	od	back	V
koleszuk	kolesz	[/N][Poss.3Pl][Nom]	1	8570080167	5077	-2.932984884457958	0.7726222789466473	8	3	6	2	FALSE	oe	uk	back	V
kolesza	kolesz	[/N][Poss.3Sg][Nom]	160	8570080167	5077	-0.728864901802033	0.7726222789466473	7	3	6	2	FALSE	oe	a	back	V
kolesze	kolesz	[/N][Poss.3Sg][Nom]	2	8570080167	5077	-2.6319548887939765	0.7726222789466473	7	3	6	2	FALSE	oe	e	front	V
koleszra	kolesz	[/N][Subl]	26	8570080167	5077	-1.5180115364871398	0.7726222789466473	8	3	6	2	FALSE	oe	ra	back	C
koleszre	kolesz	[/N][Subl]	7	8570080167	5077	-2.087886844443701	0.7726222789466473	8	3	6	2	FALSE	oe	re	front	C
koleszon	kolesz	[/N][Supe]	21	8570080167	5077	-1.6107655897240385	0.7726222789466473	8	3	6	2	FALSE	oe	on	back	V
koleszen	kolesz	[/N][Supe]	9	8570080167	5077	-1.978742375018633	0.7726222789466473	8	3	6	2	FALSE	oe	en	front	V
komplettot	komplett	[/N][Acc]	3	8570080167	189727	-2.455863629738295	2.3451442551635107	10	3	8	2	TRUE	oe	ot	back	V
komplette	komplett	[/N][Poss.3Sg][Nom]	1	8570080167	189727	-2.932984884457958	2.3451442551635107	9	3	8	2	TRUE	oe	e	front	V
komplettra	komplett	[/N][Subl]	2	8570080167	189727	-2.6319548887939765	2.3451442551635107	10	3	8	2	TRUE	oe	ra	back	C
komplexhoz	komplex	[/N][All]	3	8570080167	536783	-2.455863629738295	2.7968138687478703	10	3	7	2	TRUE	oe	hoz	back	C
komplexnak	komplex	[/N][Dat]	2	8570080167	536783	-2.6319548887939765	2.7968138687478703	10	3	7	2	TRUE	oe	nak	back	C
komplexra	komplex	[/N][Subl]	1	8570080167	536783	-2.932984884457958	2.7968138687478703	9	3	7	2	TRUE	oe	ra	back	C
komplexon	komplex	[/N][Supe]	9	8570080167	536783	-1.978742375018633	2.7968138687478703	9	3	7	2	TRUE	oe	on	back	V
koncerttől	koncert	[/N][Abl]	647	8570080167	1019145	-0.12208060378925746	3.0752510936798796	10	3	7	2	TRUE	oe	től	front	C
koncertot	koncert	[/N][Acc]	1	8570080167	1019145	-2.932984884457958	3.0752510936798796	9	3	7	2	TRUE	oe	ot	back	V
koncertet	koncert	[/N][Acc]	137740	8570080167	1019145	2.2060751941913437	3.0752510936798796	9	3	7	2	TRUE	oe	et	front	V
koncertnél	koncert	[/N][Ade]	478	8570080167	1019145	-0.25355698784583897	3.0752510936798796	10	3	7	2	TRUE	oe	nél	front	C
koncerthez	koncert	[/N][All]	2541	8570080167	1019145	0.4720197805924115	3.0752510936798796	10	3	7	2	TRUE	oe	hez	front	C
koncertnek	koncert	[/N][Dat]	7345	8570080167	1019145	0.9330069156683176	3.0752510936798796	10	3	7	2	TRUE	oe	nek	front	C
koncertról	koncert	[/N][Del]	4	8570080167	1019145	-2.3309248931299953	3.0752510936798796	10	3	7	2	TRUE	oe	ról	back	C
koncertről	koncert	[/N][Del]	12315	8570080167	1019145	1.1574495317171642	3.0752510936798796	10	3	7	2	TRUE	oe	ről	front	C
koncertból	koncert	[/N][Ela]	3	8570080167	1019145	-2.455863629738295	3.0752510936798796	10	3	7	2	TRUE	oe	ból	back	C
koncertből	koncert	[/N][Ela]	2490	8570080167	1019145	0.46321446263777855	3.0752510936798796	10	3	7	2	TRUE	oe	ből	front	C
koncertbe	koncert	[/N][Ill]	1085	8570080167	1019145	0.10244485372659046	3.0752510936798796	9	3	7	2	TRUE	oe	be	front	C
koncertben	koncert	[/N][Ine]	702	8570080167	1019145	-0.08664777232815253	3.0752510936798796	10	3	7	2	TRUE	oe	ben	front	C
koncertgal	koncert	[/N][Ins]	1	8570080167	1019145	-2.932984884457958	3.0752510936798796	10	3	7	2	TRUE	oe	val	back	C
koncerttel	koncert	[/N][Ins]	25667	8570080167	1019145	1.476390226146314	3.0752510936798796	10	3	7	2	TRUE	oe	vel	front	C
koncertjeink	koncert	[/N][Pl.Poss.1Pl][Nom]	1605	8570080167	1019145	0.27249015228293305	3.0752510936798796	12	4	7	2	TRUE	oe	jeink	front	C
koncertjeim	koncert	[/N][Pl.Poss.1Sg][Nom]	349	8570080167	1019145	-0.3901594574987779	3.0752510936798796	11	4	7	2	TRUE	oe	jeim	front	C
koncertjeik	koncert	[/N][Pl.Poss.3Pl][Nom]	2638	8570080167	1019145	0.48828990675238865	3.0752510936798796	11	4	7	2	TRUE	oe	jeik	front	C
koncertjei	koncert	[/N][Pl.Poss.3Sg][Nom]	9959	8570080167	1019145	1.0652308479130004	3.0752510936798796	10	4	7	2	TRUE	oe	jei	front	C
koncertek	koncert	[/N][Pl][Nom]	94772	8570080167	1019145	2.0436951613013763	3.0752510936798796	9	3	7	2	TRUE	oe	ek	front	V
koncertunk	koncert	[/N][Poss.1Pl][Nom]	10	8570080167	1019145	-1.9329848844579576	3.0752510936798796	10	3	7	2	TRUE	oe	unk	back	V
koncertünk	koncert	[/N][Poss.1Pl][Nom]	5800	8570080167	1019145	0.8304431091049794	3.0752510936798796	10	3	7	2	TRUE	oe	ünk	front	V
koncertom	koncert	[/N][Poss.1Sg][Nom]	1	8570080167	1019145	-2.932984884457958	3.0752510936798796	9	3	7	2	TRUE	oe	om	back	V
koncertem	koncert	[/N][Poss.1Sg][Nom]	1645	8570080167	1019145	0.2831810178280353	3.0752510936798796	9	3	7	2	TRUE	oe	em	front	V
koncertetek	koncert	[/N][Poss.2Pl][Nom]	583	8570080167	1019145	-0.16731632969894378	3.0752510936798796	11	4	7	2	TRUE	oe	etek	front	V
koncerted	koncert	[/N][Poss.2Sg][Nom]	383	8570080167	1019145	-0.3497861104893351	3.0752510936798796	9	3	7	2	TRUE	oe	ed	front	V
koncertjuk	koncert	[/N][Poss.3Pl][Nom]	15	8570080167	1019145	-1.756893625402277	3.0752510936798796	10	3	7	2	TRUE	oe	juk	back	C
koncertjük	koncert	[/N][Poss.3Pl][Nom]	7556	8570080167	1019145	0.945307064791838	3.0752510936798796	10	3	7	2	TRUE	oe	jük	front	C
koncertja	koncert	[/N][Poss.3Sg][Nom]	11	8570080167	1019145	-1.8915921992997329	3.0752510936798796	9	3	7	2	TRUE	oe	ja	back	C
koncertje	koncert	[/N][Poss.3Sg][Nom]	56643	8570080167	1019145	1.8201613625002837	3.0752510936798796	9	3	7	2	TRUE	oe	je	front	C
koncertra	koncert	[/N][Subl]	18	8570080167	1019145	-1.6777123793546518	3.0752510936798796	9	3	7	2	TRUE	oe	ra	back	C
koncertre	koncert	[/N][Subl]	50442	8570080167	1019145	1.7698074133428487	3.0752510936798796	9	3	7	2	TRUE	oe	re	front	C
koncerton	koncert	[/N][Supe]	4	8570080167	1019145	-2.3309248931299953	3.0752510936798796	9	3	7	2	TRUE	oe	on	back	V
koncerten	koncert	[/N][Supe]	86590	8570080167	1019145	2.0044828551854197	3.0752510936798796	9	3	7	2	TRUE	oe	en	front	V
koncertté	koncert	[/N][Transl]	141	8570080167	1019145	-0.783765771802578	3.0752510936798796	9	3	7	2	TRUE	oe	vé	front	C
koncertenként	koncert	[/N][_Distr:nként/Adv]	272	8570080167	1019145	-0.4984159804237591	3.0752510936798796	13	4	7	2	TRUE	oe	enként	front	V
konfektet	konfekt	[/N][Acc]	3	8570080167	43	-2.455863629738295	-1.2995164288783714	9	3	7	2	TRUE	oe	et	front	V
konfektnek	konfekt	[/N][Dat]	6	8570080167	43	-2.1548336340743144	-1.2995164288783714	10	3	7	2	TRUE	oe	nek	front	C
konfektek	konfekt	[/N][Pl][Nom]	3	8570080167	43	-2.455863629738295	-1.2995164288783714	9	3	7	2	TRUE	oe	ek	front	V
konfektje	konfekt	[/N][Poss.3Sg][Nom]	1	8570080167	43	-2.932984884457958	-1.2995164288783714	9	3	7	2	TRUE	oe	je	front	C
konszerntől	konszern	[/N][Abl]	226	8570080167	31027	-0.5788764453105569	1.5587549012315391	11	3	8	2	TRUE	oe	től	front	C
konszernnél	konszern	[/N][Ade]	322	8570080167	31027	-0.4251290127621269	1.5587549012315391	11	3	8	2	TRUE	oe	nél	front	C
konszernhez	konszern	[/N][All]	1015	8570080167	31027	0.07348115779127391	1.5587549012315391	11	3	8	2	TRUE	oe	hez	front	C
konszernnek	konszern	[/N][Dat]	774	8570080167	31027	-0.04424392377506522	1.5587549012315391	11	3	8	2	TRUE	oe	nek	front	C
konszernről	konszern	[/N][Del]	84	8570080167	31027	-1.0087055983960762	1.5587549012315391	11	3	8	2	TRUE	oe	ről	front	C
konszernből	konszern	[/N][Ela]	43	8570080167	31027	-1.2995164288783714	1.5587549012315391	11	3	8	2	TRUE	oe	ből	front	C
konszernbe	konszern	[/N][Ill]	123	8570080167	31027	-0.84307977301856	1.5587549012315391	10	3	8	2	TRUE	oe	be	front	C
konszernben	konszern	[/N][Ine]	267	8570080167	31027	-0.5064736230933826	1.5587549012315391	11	3	8	2	TRUE	oe	ben	front	C
konszernnel	konszern	[/N][Ins]	497	8570080167	31027	-0.23662849572462577	1.5587549012315391	11	3	8	2	TRUE	oe	vel	front	C
konszernjeik	konszern	[/N][Pl.Poss.3Pl][Nom]	2	8570080167	31027	-2.6319548887939765	1.5587549012315391	12	4	8	2	TRUE	oe	jeik	front	C
konszernjei	konszern	[/N][Pl.Poss.3Sg][Nom]	20	8570080167	31027	-1.6319548887939763	1.5587549012315391	11	4	8	2	TRUE	oe	jei	front	C
konszernek	konszern	[/N][Pl][Nom]	1764	8570080167	31027	0.3135136963378431	1.5587549012315391	10	3	8	2	TRUE	oe	ek	front	V
konszernünk	konszern	[/N][Poss.1Pl][Nom]	40	8570080167	31027	-1.3309248931299955	1.5587549012315391	11	3	8	2	TRUE	oe	ünk	front	V
konszernem	konszern	[/N][Poss.1Sg][Nom]	2	8570080167	31027	-2.6319548887939765	1.5587549012315391	10	3	8	2	TRUE	oe	em	front	V
konszernjuk	konszern	[/N][Poss.3Pl][Nom]	3	8570080167	31027	-2.455863629738295	1.5587549012315391	11	3	8	2	TRUE	oe	juk	back	C
konszernje	konszern	[/N][Poss.3Sg][Nom]	488	8570080167	31027	-0.24456506245524723	1.5587549012315391	10	3	8	2	TRUE	oe	je	front	C
konszernre	konszern	[/N][Subl]	113	8570080167	31027	-0.8799064409745381	1.5587549012315391	10	3	8	2	TRUE	oe	re	front	C
konszernen	konszern	[/N][Supe]	930	8570080167	31027	0.03549806409597728	1.5587549012315391	10	3	8	2	TRUE	oe	en	front	V
konszernné	konszern	[/N][Transl]	174	8570080167	31027	-0.6924356361753581	1.5587549012315391	10	3	8	2	TRUE	oe	vé	front	C
konszernenként	konszern	[/N][_Distr:nként/Adv]	1	8570080167	31027	-2.932984884457958	1.5587549012315391	14	4	8	2	TRUE	oe	enként	front	V
konzervtől	konzerv	[/N][Abl]	47	8570080167	49626	-1.2608870265222405	1.762724386751122	10	3	7	2	TRUE	oe	től	front	C
konzervat	konzerv	[/N][Acc]	44	8570080167	49626	-1.2895322079717704	1.762724386751122	9	3	7	2	TRUE	oe	at	back	V
konzervet	konzerv	[/N][Acc]	7286	8570080167	49626	0.9295042824479391	1.762724386751122	9	3	7	2	TRUE	oe	et	front	V
konzervnél	konzerv	[/N][Ade]	34	8570080167	49626	-1.4015059674157029	1.762724386751122	10	3	7	2	TRUE	oe	nél	front	C
konzervhez	konzerv	[/N][All]	80	8570080167	49626	-1.0298948974660145	1.762724386751122	10	3	7	2	TRUE	oe	hez	front	C
konzervnek	konzerv	[/N][Dat]	185	8570080167	49626	-0.6658131560549441	1.762724386751122	10	3	7	2	TRUE	oe	nek	front	C
konzervről	konzerv	[/N][Del]	139	8570080167	49626	-0.7899700842038627	1.762724386751122	10	3	7	2	TRUE	oe	ről	front	C
konzervból	konzerv	[/N][Ela]	3	8570080167	49626	-2.455863629738295	1.762724386751122	10	3	7	2	TRUE	oe	ból	back	C
konzervből	konzerv	[/N][Ela]	1237	8570080167	49626	0.15938481517116285	1.762724386751122	10	3	7	2	TRUE	oe	ből	front	C
konzervba	konzerv	[/N][Ill]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	9	3	7	2	TRUE	oe	ba	back	C
konzervbe	konzerv	[/N][Ill]	197	8570080167	49626	-0.6385186582963649	1.762724386751122	9	3	7	2	TRUE	oe	be	front	C
konzervban	konzerv	[/N][Ine]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	10	3	7	2	TRUE	oe	ban	back	C
konzervben	konzerv	[/N][Ine]	894	8570080167	49626	0.01835263433795985	1.762724386751122	10	3	7	2	TRUE	oe	ben	front	C
konzerval	konzerv	[/N][Ins]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	9	3	7	2	TRUE	oe	val	back	C
konzervvel	konzerv	[/N][Ins]	876	8570080167	49626	0.00951922171012292	1.762724386751122	10	3	7	2	TRUE	oe	vel	front	C
konzervjeink	konzerv	[/N][Pl.Poss.1Pl][Nom]	11	8570080167	49626	-1.8915921992997329	1.762724386751122	12	4	7	2	TRUE	oe	jeink	front	C
konzerveim	konzerv	[/N][Pl.Poss.1Sg][Nom]	4	8570080167	49626	-2.3309248931299953	1.762724386751122	10	4	7	2	TRUE	oe	eim	front	V
konzervjeik	konzerv	[/N][Pl.Poss.3Pl][Nom]	3	8570080167	49626	-2.455863629738295	1.762724386751122	11	4	7	2	TRUE	oe	jeik	front	C
konzervjei	konzerv	[/N][Pl.Poss.3Sg][Nom]	21	8570080167	49626	-1.6107655897240385	1.762724386751122	10	4	7	2	TRUE	oe	jei	front	C
konzervok	konzerv	[/N][Pl][Nom]	1	8570080167	49626	-2.932984884457958	1.762724386751122	9	3	7	2	TRUE	oe	ok	back	V
konzervek	konzerv	[/N][Pl][Nom]	4946	8570080167	49626	0.7612692275673206	1.762724386751122	9	3	7	2	TRUE	oe	ek	front	V
konzervunk	konzerv	[/N][Poss.1Pl][Nom]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	10	3	7	2	TRUE	oe	unk	back	V
konzervünk	konzerv	[/N][Poss.1Pl][Nom]	82	8570080167	49626	-1.019171032074241	1.762724386751122	10	3	7	2	TRUE	oe	ünk	front	V
konzervem	konzerv	[/N][Poss.1Sg][Nom]	76	8570080167	49626	-1.0521712921771664	1.762724386751122	9	3	7	2	TRUE	oe	em	front	V
konzerved	konzerv	[/N][Poss.2Sg][Nom]	25	8570080167	49626	-1.5350448757859203	1.762724386751122	9	3	7	2	TRUE	oe	ed	front	V
konzervuk	konzerv	[/N][Poss.3Pl][Nom]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	9	3	7	2	TRUE	oe	uk	back	V
konzervük	konzerv	[/N][Poss.3Pl][Nom]	8	8570080167	49626	-2.0298948974660145	1.762724386751122	9	3	7	2	TRUE	oe	ük	front	V
konzerva	konzerv	[/N][Poss.3Sg][Nom]	12	8570080167	49626	-1.853803638410333	1.762724386751122	8	3	7	2	TRUE	oe	a	back	V
konzervje	konzerv	[/N][Poss.3Sg][Nom]	28	8570080167	49626	-1.4858268531157386	1.762724386751122	9	3	7	2	TRUE	oe	je	front	C
konzervre	konzerv	[/N][Subl]	204	8570080167	49626	-0.623354717032059	1.762724386751122	9	3	7	2	TRUE	oe	re	front	C
konzerven	konzerv	[/N][Supe]	210	8570080167	49626	-0.6107655897240386	1.762724386751122	9	3	7	2	TRUE	oe	en	front	V
konzervvé	konzerv	[/N][Transl]	20	8570080167	49626	-1.6319548887939763	1.762724386751122	9	3	7	2	TRUE	oe	vé	front	C
konzervenként	konzerv	[/N][_Distr:nként/Adv]	2	8570080167	49626	-2.6319548887939765	1.762724386751122	13	4	7	2	TRUE	oe	enként	front	V
kopektól	kopek	[/N][Abl]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	8	3	5	2	TRUE	oe	tól	back	C
kopektől	kopek	[/N][Abl]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	8	3	5	2	TRUE	oe	től	front	C
kopekot	kopek	[/N][Acc]	10	8570080167	1166	-1.9329848844579576	0.13371366596503742	7	3	5	2	TRUE	oe	ot	back	V
kopeket	kopek	[/N][Acc]	70	8570080167	1166	-1.087886844443701	0.13371366596503742	7	3	5	2	TRUE	oe	et	front	V
kopekról	kopek	[/N][Del]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	8	3	5	2	TRUE	oe	ról	back	C
kopekről	kopek	[/N][Del]	10	8570080167	1166	-1.9329848844579576	0.13371366596503742	8	3	5	2	TRUE	oe	ről	front	C
kopekből	kopek	[/N][Ela]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	8	3	5	2	TRUE	oe	ből	front	C
kopekba	kopek	[/N][Ill]	6	8570080167	1166	-2.1548336340743144	0.13371366596503742	7	3	5	2	TRUE	oe	ba	back	C
kopekbe	kopek	[/N][Ill]	13	8570080167	1166	-1.819041532151121	0.13371366596503742	7	3	5	2	TRUE	oe	be	front	C
kopekkal	kopek	[/N][Ins]	2	8570080167	1166	-2.6319548887939765	0.13371366596503742	8	3	5	2	TRUE	oe	val	back	C
kopekkel	kopek	[/N][Ins]	14	8570080167	1166	-1.7868568487797198	0.13371366596503742	8	3	5	2	TRUE	oe	vel	front	C
kopekeim	kopek	[/N][Pl.Poss.1Sg][Nom]	2	8570080167	1166	-2.6319548887939765	0.13371366596503742	8	4	5	2	TRUE	oe	eim	front	V
kopekok	kopek	[/N][Pl][Nom]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	7	3	5	2	TRUE	oe	ok	back	V
kopekek	kopek	[/N][Pl][Nom]	4	8570080167	1166	-2.3309248931299953	0.13371366596503742	7	3	5	2	TRUE	oe	ek	front	V
kopekem	kopek	[/N][Poss.1Sg][Nom]	4	8570080167	1166	-2.3309248931299953	0.13371366596503742	7	3	5	2	TRUE	oe	em	front	V
kopekja	kopek	[/N][Poss.3Sg][Nom]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	7	3	5	2	TRUE	oe	ja	back	C
kopekje	kopek	[/N][Poss.3Sg][Nom]	1	8570080167	1166	-2.932984884457958	0.13371366596503742	7	3	5	2	TRUE	oe	je	front	C
kopekre	kopek	[/N][Subl]	21	8570080167	1166	-1.6107655897240385	0.13371366596503742	7	3	5	2	TRUE	oe	re	front	C
kopeken	kopek	[/N][Supe]	3	8570080167	1166	-2.455863629738295	0.13371366596503742	7	3	5	2	TRUE	oe	en	front	V
korcetjei	korcet	[/N][Pl.Poss.3Sg][Nom]	1	8570080167	4	-2.932984884457958	-2.3309248931299953	9	4	6	2	FALSE	oe	jei	front	C
kornertől	korner	[/N][Abl]	3	8570080167	2850	-2.455863629738295	0.5218599755505524	9	3	6	2	TRUE	oe	től	front	C
kornernél	korner	[/N][Ade]	27	8570080167	2850	-1.5016211202989704	0.5218599755505524	9	3	6	2	TRUE	oe	nél	front	C
kornerhoz	korner	[/N][All]	5	8570080167	2850	-2.234014880121939	0.5218599755505524	9	3	6	2	TRUE	oe	hoz	back	C
kornerhez	korner	[/N][All]	94	8570080167	2850	-0.9598570308582592	0.5218599755505524	9	3	6	2	TRUE	oe	hez	front	C
kornernek	korner	[/N][Dat]	20	8570080167	2850	-1.6319548887939763	0.5218599755505524	9	3	6	2	TRUE	oe	nek	front	C
kornerről	korner	[/N][Del]	5	8570080167	2850	-2.234014880121939	0.5218599755505524	9	3	6	2	TRUE	oe	ről	front	C
kornerból	korner	[/N][Ela]	7	8570080167	2850	-2.087886844443701	0.5218599755505524	9	3	6	2	TRUE	oe	ból	back	C
kornerből	korner	[/N][Ela]	42	8570080167	2850	-1.3097355940600577	0.5218599755505524	9	3	6	2	TRUE	oe	ből	front	C
kornerbe	korner	[/N][Ill]	3	8570080167	2850	-2.455863629738295	0.5218599755505524	8	3	6	2	TRUE	oe	be	front	C
kornerben	korner	[/N][Ine]	22	8570080167	2850	-1.5905622036357516	0.5218599755505524	9	3	6	2	TRUE	oe	ben	front	C
kornerrel	korner	[/N][Ins]	58	8570080167	2850	-1.169556890895021	0.5218599755505524	9	3	6	2	TRUE	oe	vel	front	C
kornereink	korner	[/N][Pl.Poss.1Pl][Nom]	1	8570080167	2850	-2.932984884457958	0.5218599755505524	10	4	6	2	TRUE	oe	eink	front	V
kornerei	korner	[/N][Pl.Poss.3Sg][Nom]	8	8570080167	2850	-2.0298948974660145	0.5218599755505524	8	4	6	2	TRUE	oe	ei	front	V
kornerek	korner	[/N][Pl][Nom]	24	8570080167	2850	-1.552773642746352	0.5218599755505524	8	3	6	2	TRUE	oe	ek	front	V
kornerünk	korner	[/N][Poss.1Pl][Nom]	1	8570080167	2850	-2.932984884457958	0.5218599755505524	9	3	6	2	TRUE	oe	ünk	front	V
kornered	korner	[/N][Poss.2Sg][Nom]	2	8570080167	2850	-2.6319548887939765	0.5218599755505524	8	3	6	2	TRUE	oe	ed	front	V
kornerük	korner	[/N][Poss.3Pl][Nom]	3	8570080167	2850	-2.455863629738295	0.5218599755505524	8	3	6	2	TRUE	oe	ük	front	V
kornerja	korner	[/N][Poss.3Sg][Nom]	1	8570080167	2850	-2.932984884457958	0.5218599755505524	8	3	6	2	TRUE	oe	ja	back	C
kornere	korner	[/N][Poss.3Sg][Nom]	73	8570080167	2850	-1.069662024337502	0.5218599755505524	7	3	6	2	TRUE	oe	e	front	V
kornerra	korner	[/N][Subl]	35	8570080167	2850	-1.388916840107682	0.5218599755505524	8	3	6	2	TRUE	oe	ra	back	C
kornerre	korner	[/N][Subl]	213	8570080167	2850	-0.6046052810192202	0.5218599755505524	8	3	6	2	TRUE	oe	re	front	C
korneren	korner	[/N][Supe]	19	8570080167	2850	-1.654231283505129	0.5218599755505524	8	3	6	2	TRUE	oe	en	front	V
kornerré	korner	[/N][Transl]	1	8570080167	2850	-2.932984884457958	0.5218599755505524	8	3	6	2	TRUE	oe	vé	front	C
kornettől	kornett	[/N][Abl]	3	8570080167	148	-2.455863629738295	-0.7627231690630004	9	3	7	2	FALSE	oe	től	front	C
kornettot	kornett	[/N][Acc]	5	8570080167	148	-2.234014880121939	-0.7627231690630004	9	3	7	2	FALSE	oe	ot	back	V
kornettet	kornett	[/N][Acc]	18	8570080167	148	-1.6777123793546518	-0.7627231690630004	9	3	7	2	FALSE	oe	et	front	V
kornettnél	kornett	[/N][Ade]	1	8570080167	148	-2.932984884457958	-0.7627231690630004	10	3	7	2	FALSE	oe	nél	front	C
kornetthez	kornett	[/N][All]	2	8570080167	148	-2.6319548887939765	-0.7627231690630004	10	3	7	2	FALSE	oe	hez	front	C
kornettnek	kornett	[/N][Dat]	1	8570080167	148	-2.932984884457958	-0.7627231690630004	10	3	7	2	FALSE	oe	nek	front	C
kornettbe	kornett	[/N][Ill]	1	8570080167	148	-2.932984884457958	-0.7627231690630004	9	3	7	2	FALSE	oe	be	front	C
kornettel	kornett	[/N][Ins]	13	8570080167	148	-1.819041532151121	-0.7627231690630004	9	3	7	2	FALSE	oe	vel	front	C
kornettek	kornett	[/N][Pl][Nom]	7	8570080167	148	-2.087886844443701	-0.7627231690630004	9	3	7	2	FALSE	oe	ek	front	V
kornettje	kornett	[/N][Poss.3Sg][Nom]	1	8570080167	148	-2.932984884457958	-0.7627231690630004	9	3	7	2	FALSE	oe	je	front	C
kornettre	kornett	[/N][Subl]	5	8570080167	148	-2.234014880121939	-0.7627231690630004	9	3	7	2	FALSE	oe	re	front	C
kornetton	kornett	[/N][Supe]	3	8570080167	148	-2.455863629738295	-0.7627231690630004	9	3	7	2	FALSE	oe	on	back	V
kornetten	kornett	[/N][Supe]	19	8570080167	148	-1.654231283505129	-0.7627231690630004	9	3	7	2	FALSE	oe	en	front	V
